datetime,code,open,close,high,low,vol,amount,p_change
2012-03-08,000300,2612.4,2635.79,2645.95,2612.4,575494.0,64458850304.0,1.26
2012-03-09,000300,2644.1,2664.3,2664.41,2631.41,552589.0,65963442176.0,1.08
2012-03-12,000300,2663.24,2654.4,2666.43,2636.42,623272.0,74367705088.0,-0.37
2012-03-13,000300,2653.68,2681.07,2681.33,2649.17,584044.0,66429763584.0,1.0
2012-03-14,000300,2694.48,2605.11,2705.75,2595.34,1084265.0,117080408064.0,-2.83
2012-03-15,000300,2602.66,2585.55,2618.25,2575.44,725659.0,77042769920.0,-0.75
2012-03-16,000300,2591.8,2623.52,2624.32,2577.25,580912.0,67451822080.0,1.47
2012-03-19,000300,2617.66,2630.01,2631.05,2598.63,576466.0,68803936256.0,0.25
2012-03-20,000300,2622.66,2584.45,2622.66,2584.02,581140.0,64263815168.0,-1.73
2012-03-21,000300,2597.38,2587.79,2613.27,2569.08,580025.0,66674921472.0,0.13
2012-03-22,000300,2586.94,2583.75,2599.24,2570.45,449267.0,50115506176.0,-0.16
2012-03-23,000300,2575.33,2552.94,2578.83,2544.53,433292.0,47812444160.0,-1.19
2012-03-26,000300,2551.43,2555.44,2562.93,2540.7,318162.0,36356132864.0,0.1
2012-03-27,000300,2565.55,2547.14,2571.9,2544.37,359446.0,47394455552.0,-0.32
2012-03-28,000300,2538.46,2474.9,2540.42,2471.03,500057.0,54993641472.0,-2.84
2012-03-29,000300,2463.69,2443.12,2476.48,2429.73,461313.0,48651595776.0,-1.28
2012-03-30,000300,2447.94,2454.9,2461.98,2438.49,370270.0,39139733504.0,0.48
2012-04-05,000300,2449.21,2512.83,2517.39,2441.27,543316.0,58049691648.0,2.36
2012-04-06,000300,2509.45,2519.83,2525.53,2502.7,423685.0,47207796736.0,0.28
2012-04-09,000300,2510.53,2495.15,2518.38,2491.59,353709.0,38180753408.0,-0.98
2012-04-10,000300,2490.28,2519.79,2519.81,2459.35,413359.0,44064833536.0,0.99
2012-04-11,000300,2494.52,2520.04,2541.13,2489.33,425103.0,43627982848.0,0.01
2012-04-12,000300,2522.83,2570.44,2570.84,2516.57,564884.0,59536949248.0,2.0
2012-04-13,000300,2575.05,2580.45,2593.79,2570.04,530926.0,61892976640.0,0.39
2012-04-16,000300,2564.23,2574.04,2586.2,2559.78,408397.0,42650755072.0,-0.25
2012-04-17,000300,2572.36,2541.88,2578.76,2541.54,378154.0,38328418304.0,-1.25
2012-04-18,000300,2550.91,2599.91,2602.11,2546.0,586884.0,59361005568.0,2.28
2012-04-19,000300,2598.33,2596.06,2606.86,2585.3,464481.0,55512932352.0,-0.15
2012-04-20,000300,2591.51,2626.84,2627.38,2589.35,614463.0,63829909504.0,1.19
2012-04-23,000300,2624.75,2606.04,2632.09,2599.11,586649.0,62073950208.0,-0.79
2012-04-24,000300,2594.8,2604.87,2640.3,2559.46,711395.0,73150513152.0,-0.04
2012-04-25,000300,2598.23,2625.99,2631.44,2593.33,624680.0,63529459712.0,0.81
2012-04-26,000300,2632.72,2631.49,2643.77,2617.09,589656.0,64377487360.0,0.21
2012-04-27,000300,2630.55,2626.16,2637.92,2623.6,482335.0,53345517568.0,-0.2
2012-05-02,000300,2660.67,2683.49,2697.95,2643.53,801486.0,92366094336.0,2.18
2012-05-03,000300,2679.52,2691.52,2693.88,2675.81,593610.0,72337334272.0,0.3
2012-05-04,000300,2689.62,2715.88,2716.03,2677.14,632180.0,73699549184.0,0.91
2012-05-07,000300,2699.45,2717.78,2717.78,2694.32,685473.0,82715672576.0,0.07
2012-05-08,000300,2717.41,2709.12,2717.82,2683.56,631108.0,73744498688.0,-0.32
2012-05-09,000300,2685.19,2657.51,2685.19,2655.32,584002.0,69482577920.0,-1.91
2012-05-10,000300,2657.87,2657.21,2667.68,2649.38,469625.0,54056951808.0,-0.01
2012-05-11,000300,2652.31,2636.92,2666.57,2636.52,410061.0,49392898048.0,-0.76
2012-05-14,000300,2653.81,2615.53,2656.28,2613.35,520824.0,60331294720.0,-0.81
2012-05-15,000300,2597.64,2617.37,2618.18,2591.6,457672.0,51374759936.0,0.07
2012-05-16,000300,2610.16,2574.65,2612.63,2574.08,432802.0,47863537664.0,-1.63
2012-05-17,000300,2577.96,2613.94,2619.59,2571.2,437283.0,49203908608.0,1.53
2012-05-18,000300,2595.55,2573.98,2603.19,2567.3,434221.0,46907510784.0,-1.53
2012-05-21,000300,2572.37,2587.23,2604.22,2563.97,386020.0,44300406784.0,0.51
2012-05-22,000300,2598.17,2627.52,2627.6,2597.6,427735.0,49392414720.0,1.56
2012-05-23,000300,2621.79,2616.87,2635.78,2598.29,437195.0,52563402752.0,-0.41
2012-05-24,000300,2613.1,2595.26,2630.41,2588.21,428440.0,50064441344.0,-0.83
2012-05-25,000300,2595.26,2573.1,2602.17,2565.65,392730.0,41420083200.0,-0.85
2012-05-28,000300,2562.6,2614.69,2614.85,2545.34,563392.0,58412343296.0,1.62
2012-05-29,000300,2615.15,2650.85,2658.25,2612.56,721356.0,78681505792.0,1.38
2012-05-30,000300,2646.37,2642.26,2655.16,2636.52,518554.0,56976273408.0,-0.32
2012-05-31,000300,2623.16,2632.04,2645.59,2617.23,441074.0,49875042304.0,-0.39
2012-06-01,000300,2633.6,2633.0,2653.86,2623.29,441910.0,53843402752.0,0.04
2012-06-04,000300,2598.73,2559.03,2608.32,2558.92,524785.0,60615569408.0,-2.81
2012-06-05,000300,2565.19,2558.84,2573.89,2548.76,377799.0,43553304576.0,-0.01
2012-06-06,000300,2564.23,2557.4,2573.74,2547.33,338576.0,41316909056.0,-0.06
2012-06-07,000300,2579.43,2542.18,2584.04,2536.26,348411.0,42053001216.0,-0.6
2012-06-08,000300,2558.84,2524.33,2559.13,2520.41,438564.0,47638007808.0,-0.7
